Start Buffer: size=422
FL, LA, RA, FR, dCount, mazeLoc, fwdSpeed, rotSpeed, lVolt, rVolt
Robot Data: [16, 26, 456, 98, 13, 50, 1400, 1850, 18, 61]
Robot Data: [16, 27, 475, 93, 15, 50, 1400, 1850, 10, 54]
Robot Data: [22, 26, 463, 89, 14, 50, 1400, 1850, 14, 57]
Robot Data: [22, 24, 438, 87, 14, 50, 1400, 1850, 14, 57]
Robot Data: [21, 26, 412, 75, 15, 50, 1400, 1850, 12, 51]
Robot Data: [22, 26, 384, 66, 14, 50, 1400, 1850, 15, 55]
Robot Data: [27, 28, 329, 58, 14, 50, 1400, 1850, 17, 53]
Robot Data: [27, 26, 301, 49, 14, 50, 1400, 1850, 17, 53]
Robot Data: [32, 22, 312, 42, 14, 50, 1400, 1850, 17, 53]
Robot Data: [34, 18, 305, 33, 14, 50, 1400, 1850, 15, 55]
Robot Data: [38, 20, 290, 25, 14, 50, 1400, 1850, 13, 57]
Robot Data: [42, 24, 270, 18, 14, 50, 1400, 1850, 13, 57]
Robot Data: [43, 31, 250, 15, 13, 50, 1400, 1717, 21, 57]
Robot Data: [49, 40, 231, 17, 14, 50, 1400, 1584, 23, 48]
Robot Data: [49, 50, 207, 26, 14, 50, 1400, 1451, 26, 45]
Robot Data: [47, 59, 185, 32, 13, 50, 1400, 1318, 33, 46]
Robot Data: [44, 71, 170, 32, 14, 50, 1400, 1185, 33, 39]
Robot Data: [45, 80, 150, 33, 14, 50, 1400, 1052, 39, 34]
Robot Data: [45, 92, 138, 34, 14, 50, 1400, 919, 38, 34]
Robot Data: [47, 99, 128, 38, 14, 50, 1400, 786, 42, 31]
Robot Data: [47, 103, 118, 39, 15, 50, 1400, 653, 37, 27]
Robot Data: [51, 107, 110, 42, 14, 50, 1400, 520, 37, 34]
Robot Data: [50, 111, 106, 44, 14, 50, 1400, 387, 37, 34]
Robot Data: [53, 114, 103, 47, 14, 50, 1400, 254, 39, 32]
Robot Data: [55, 115, 101, 49, 14, 50, 1400, 121, 39, 32]
Robot Data: [55, 117, 101, 50, 14, 50, 1400, 0, 41, 30]
Robot Data: [58, 117, 102, 53, 14, 50, 1400, 0, 39, 32]
Robot Data: [59, 114, 101, 54, 14, 51, 1400, 0, 39, 32]
Robot Data: [61, 114, 105, 57, 14, 51, 1400, 0, 37, 34]
Robot Data: [64, 114, 106, 57, 14, 51, 1400, 0, 35, 36]
Robot Data: [64, 113, 109, 58, 14, 51, 1400, 0, 34, 37]
Robot Data: [68, 111, 111, 61, 14, 51, 1400, 0, 30, 41]
Robot Data: [70, 111, 111, 63, 14, 51, 1400, 0, 31, 41]
Robot Data: [71, 110, 110, 65, 14, 51, 1400, 0, 32, 39]
Robot Data: [73, 113, 111, 68, 14, 51, 1400, 0, 36, 35]
Robot Data: [74, 113, 109, 71, 14, 51, 1400, 0, 36, 36]
Robot Data: [77, 117, 109, 73, 15, 51, 1400, 0, 32, 32]
Robot Data: [83, 115, 108, 78, 13, 51, 1400, 0, 41, 37]
Robot Data: [84, 117, 108, 80, 14, 51, 1400, 0, 39, 32]
Robot Data: [88, 118, 111, 85, 14, 51, 1400, 0, 39, 32]
Robot Data: [92, 119, 110, 87, 14, 51, 1400, 0, 35, 36]
Robot Data: [94, 118, 113, 91, 14, 51, 1400, 0, 36, 36]
Robot Data: [97, 117, 114, 94, 14, 51, 1400, 0, 36, 36]
Robot Data: [102, 118, 118, 99, 13, 51, 1400, 0, 37, 41]
Robot Data: [104, 117, 122, 103, 15, 51, 1400, 0, 31, 34]
Robot Data: [109, 117, 125, 107, 13, 51, 1400, 0, 36, 43]
Robot Data: [113, 119, 133, 113, 14, 51, 1400, 0, 35, 37]
Robot Data: [119, 122, 141, 117, 14, 51, 1400, 0, 32, 40]
Robot Data: [125, 126, 151, 123, 14, 51, 1400, 0, 37, 36]
Robot Data: [129, 127, 154, 130, 14, 51, 1400, 0, 38, 34]
Robot Data: [135, 126, 162, 135, 14, 51, 1400, 0, 38, 34]
Robot Data: [139, 128, 168, 140, 14, 51, 1400, 0, 36, 36]
Robot Data: [144, 130, 171, 148, 14, 51, 1400, 0, 36, 36]
Robot Data: [150, 133, 172, 155, 14, 51, 1400, 0, 36, 36]
Robot Data: [159, 141, 176, 165, 14, 51, 1400, 0, 36, 36]
Robot Data: [168, 145, 170, 173, 15, 51, 1400, 0, 32, 32]
Robot Data: [176, 155, 171, 183, 13, 51, 1400, 0, 37, 41]
Robot Data: [184, 158, 175, 193, 14, 51, 1400, 0, 36, 36]
Robot Data: [195, 168, 182, 205, 15, 51, 1400, 0, 32, 32]
Robot Data: [207, 174, 194, 217, 13, 51, 1400, 0, 39, 39]
Robot Data: [216, 184, 213, 230, 15, 51, 1400, 0, 32, 32]
Robot Data: [227, 187, 229, 246, 14, 51, 1400, 0, 36, 36]
Robot Data: [242, 186, 246, 263, 14, 51, 1400, 0, 36, 36]
Robot Data: [254, 187, 269, 281, 14, 51, 1400, 0, 36, 36]
Robot Data: [268, 189, 291, 299, 14, 51, 1400, 0, 37, 34]
Robot Data: [293, 208, 326, 332, 14, 51, 0, 0, 56, 56]
End Buffer
Start Buffer: size=582
FL, LA, RA, FR, dCount, mazeLoc, fwdSpeed, rotSpeed, lVolt, rVolt
Robot Data: [303, 218, 348, 359, -10, 51, 0, 0, 2, 5]
Robot Data: [220, 208, 203, 246, -10, 51, -500, 0, 29, 11]
Robot Data: [201, 210, 200, 245, -13, 51, -500, 0, 15, 26]
Robot Data: [195, 198, 184, 233, -10, 51, -500, 0, 16, 19]
Robot Data: [194, 193, 173, 220, -10, 51, -500, 0, 21, 13]
Robot Data: [186, 183, 158, 210, -10, 51, -500, 0, 19, 16]
Robot Data: [179, 174, 149, 202, -10, 51, -500, 0, 19, 15]
Robot Data: [174, 164, 139, 196, -10, 51, -500, 0, 17, 18]
Robot Data: [165, 163, 138, 191, -10, 51, -500, 0, 14, 14]
Robot Data: [159, 155, 121, 179, -15, 51, -500, 0, 16, 12]
Robot Data: [153, 150, 113, 172, -10, 51, -500, 0, 19, 15]
Robot Data: [148, 148, 108, 168, -10, 51, -500, 0, 17, 17]
Robot Data: [147, 151, 101, 162, -11, 51, -500, 0, 15, 11]
Robot Data: [142, 148, 97, 158, -10, 51, -500, 0, 11, 15]
Robot Data: [135, 147, 90, 149, -14, 51, -500, 0, 17, 17]
Robot Data: [133, 144, 82, 143, -10, 51, -500, 0, 20, 21]
Robot Data: [128, 144, 76, 138, -11, 51, -500, 0, 19, 14]
Robot Data: [126, 146, 76, 137, -11, 51, -500, 0, 18, 14]
Robot Data: [122, 143, 72, 133, -10, 51, -500, 0, 16, 16]
Robot Data: [118, 140, 69, 130, -10, 51, -500, 0, 15, 11]
Robot Data: [115, 141, 63, 123, -14, 51, -500, 0, 20, 13]
Robot Data: [112, 141, 61, 121, -10, 51, -500, 0, 22, 18]
Robot Data: [109, 141, 57, 118, -11, 51, -500, 0, 13, 12]
Robot Data: [109, 123, 43, 103, -11, 51, -500, 0, 50, 12]
Robot Data: [109, 123, 44, 102, -10, 51, -500, 0, 24, 37]
Robot Data: [108, 121, 42, 100, -12, 51, -500, 0, 47, 29]
Robot Data: [109, 123, 46, 102, -10, 51, -500, 0, 20, 54]
Robot Data: [107, 123, 45, 101, -11, 51, -500, 0, 40, 39]
Robot Data: [110, 121, 43, 101, -10, 51, -500, 0, 45, 27]
Robot Data: [109, 122, 41, 102, -11, 51, -500, 0, 25, 58]
Robot Data: [109, 120, 42, 101, -11, 51, -500, 0, 50, 38]
Robot Data: [109, 121, 42, 102, -10, 51, -500, 0, 51, 42]
Robot Data: [109, 123, 45, 102, -10, 51, -500, 0, 63, 55]
Robot Data: [111, 122, 42, 102, -11, 51, -500, 0, 63, 58]
Robot Data: [111, 122, 41, 101, -11, 51, -500, 0, 79, 52]
Robot Data: [111, 120, 42, 102, -10, 51, -500, 0, 67, 51]
Robot Data: [109, 121, 43, 101, -13, 51, -500, 0, 55, 52]
Robot Data: [110, 122, 43, 102, -12, 51, -500, 0, 57, 42]
Robot Data: [109, 123, 44, 102, -13, 51, -500, 0, 61, 41]
Robot Data: [111, 119, 42, 102, -10, 51, -500, 0, 54, 55]
Robot Data: [109, 120, 42, 101, -11, 51, -500, 0, 49, 52]
Robot Data: [110, 122, 42, 101, -10, 51, -500, 0, 63, 45]
Robot Data: [107, 122, 42, 101, -11, 51, -500, 0, 54, 45]
Robot Data: [110, 123, 44, 102, -14, 51, -500, 0, 33, 55]
Robot Data: [110, 124, 44, 102, -15, 51, -60, 0, 9, 20]
Robot Data: [113, 123, 49, 105, 15, 51, 1400, 0, 47, 47]
Robot Data: [117, 124, 57, 111, 19, 51, 1400, 0, 37, 41]
Robot Data: [124, 126, 60, 116, 11, 51, 1400, 0, 39, 35]
Robot Data: [129, 128, 67, 121, 11, 51, 1400, 0, 39, 39]
Robot Data: [132, 127, 70, 129, 11, 51, 1400, 0, 42, 39]
Robot Data: [137, 131, 75, 135, 12, 51, 1400, 0, 38, 39]
Robot Data: [142, 132, 81, 137, 13, 51, 1400, 0, 36, 36]
Robot Data: [149, 136, 88, 146, 14, 51, 1400, 0, 32, 32]
Robot Data: [157, 139, 95, 153, 13, 51, 1400, 0, 36, 36]
Robot Data: [159, 146, 104, 159, 14, 51, 1400, 0, 33, 33]
Robot Data: [171, 157, 113, 168, 14, 51, 1400, 0, 33, 33]
Robot Data: [178, 168, 124, 177, 13, 51, 1400, 0, 35, 39]
Robot Data: [189, 179, 134, 187, 14, 51, 1400, 0, 36, 31]
Robot Data: [198, 188, 147, 199, 14, 51, 1400, 0, 33, 34]
Robot Data: [208, 187, 163, 209, 13, 51, 1400, 0, 37, 37]
Robot Data: [217, 196, 179, 220, 14, 51, 1400, 0, 34, 34]
Robot Data: [232, 189, 196, 235, 14, 51, 1400, 0, 34, 34]
Robot Data: [244, 185, 216, 250, 13, 51, 1400, 0, 38, 38]
Robot Data: [259, 186, 233, 267, 15, 51, 1400, 0, 31, 31]
Robot Data: [272, 192, 250, 283, 13, 51, 1400, 0, 38, 38]
Robot Data: [291, 204, 274, 303, 13, 51, 1400, 0, 36, 40]
Robot Data: [320, 233, 316, 342, 13, 51, 0, -592, 8, 33]
Robot Data: [183, 413, 12, 10, -10, 51, 0, -2664, 34, 31]
Robot Data: [7, 167, 2, 13, -11, 51, -500, 0, 26, 24]
Robot Data: [8, 169, 4, 15, -12, 51, -500, 0, 18, 22]
Robot Data: [6, 171, 4, 13, -10, 51, -500, 0, 15, 19]
Robot Data: [6, 175, 7, 14, -10, 51, -500, 0, 17, 16]
Robot Data: [6, 170, 8, 14, -10, 51, -500, 0, 16, 17]
Robot Data: [8, 172, 9, 13, -10, 51, -500, 0, 17, 17]
Robot Data: [7, 170, 9, 13, -10, 51, -500, 0, 17, 16]
Robot Data: [7, 168, 11, 13, -11, 51, -500, 0, 12, 13]
Robot Data: [6, 165, 14, 13, -14, 51, -500, 0, 13, 13]
Robot Data: [7, 161, 26, 12, -15, 51, -500, 0, 13, 14]
Robot Data: [8, 163, 31, 13, -10, 51, -500, 0, 18, 15]
Robot Data: [6, 166, 36, 11, -10, 51, -500, 0, 17, 17]
Robot Data: [4, 163, 44, 11, -10, 51, -500, 0, 19, 14]
Robot Data: [8, 166, 50, 11, -10, 51, -500, 0, 19, 15]
Robot Data: [7, 160, 58, 11, -14, 51, -500, 0, 15, 19]
Robot Data: [5, 160, 62, 11, -10, 51, -500, 0, 15, 19]
Robot Data: [6, 162, 64, 11, -11, 51, -500, 0, 15, 11]
Robot Data: [7, 166, 68, 11, -15, 51, -500, 0, 13, 13]
Robot Data: [5, 163, 68, 11, -15, 51, -500, 0, 15, 11]
Robot Data: [5, 138, 82, 9, -12, 51, -500, 0, 47, 9]
Robot Data: [7, 132, 94, 7, -12, 51, -500, 0, 37, 28]
Robot Data: [8, 124, 92, 8, -10, 51, -500, 0, 44, 38]
Robot Data: [8, 125, 97, 8, -12, 51, -500, 0, 45, 32]
Robot Data: [7, 127, 97, 8, -12, 51, -500, 0, 45, 35]
Robot Data: [7, 126, 96, 8, -10, 51, -500, 0, 40, 34]
Robot Data: [5, 122, 95, 6, -14, 51, -500, 0, 41, 35]
Robot Data: [8, 125, 95, 7, -12, 51, -500, 0, 51, 41]
Robot Data: [6, 127, 96, 8, -13, 51, -500, 0, 45, 42]
Robot Data: [7, 124, 95, 9, -13, 51, -500, 0, 43, 40]
Robot Data: [7, 122, 94, 7, -11, 51, -500, 0, 32, 43]
Robot Data: [6, 125, 95, 7, -14, 51, -500, 0, 30, 35]
Robot Data: [7, 125, 95, 8, -12, 51, -500, 0, 38, 31]
Robot Data: [7, 125, 96, 7, -10, 51, -500, 0, 39, 36]
Robot Data: [5, 127, 97, 7, -10, 51, -500, 0, 41, 41]
Robot Data: [7, 127, 96, 8, -10, 51, -500, 0, 41, 34]
Robot Data: [7, 127, 93, 8, -13, 51, -500, 0, 33, 45]
Robot Data: [6, 125, 95, 7, -11, 51, -500, 0, 23, 47]
Robot Data: [7, 128, 96, 8, -14, 51, -500, 0, 39, 39]
Robot Data: [5, 123, 94, 7, -12, 51, -500, 0, 37, 51]
Robot Data: [5, 124, 95, 8, -15, 51, -500, 0, 31, 43]
Robot Data: [7, 123, 94, 7, -10, 51, -500, 0, 46, 35]
Robot Data: [7, 124, 94, 7, -11, 51, -500, 0, 42, 32]
Robot Data: [7, 123, 96, 8, 11, 51, 1320, 0, 57, 57]
Robot Data: [7, 122, 97, 8, 20, 51, 1400, 0, 47, 51]
Robot Data: [8, 127, 97, 8, 13, 51, 1400, 0, 41, 44]
Robot Data: [9, 125, 95, 8, 13, 51, 1400, 0, 44, 43]
Robot Data: [9, 124, 91, 9, 13, 51, 1400, 0, 42, 46]
Robot Data: [8, 122, 90, 9, 14, 51, 1400, 0, 41, 40]
Robot Data: [8, 126, 87, 10, 15, 51, 1400, 0, 41, 33]
Robot Data: [10, 129, 85, 10, 15, 51, 1400, 0, 37, 35]
Robot Data: [10, 126, 80, 10, 15, 51, 1400, 0, 35, 36]
Robot Data: [11, 124, 67, 11, 15, 51, 1400, 0, 35, 35]
Robot Data: [10, 127, 54, 11, 15, 51, 1400, 0, 36, 32]
Robot Data: [12, 123, 36, 11, 15, 51, 1400, 0, 36, 32]
Robot Data: [12, 122, 22, 12, 14, 51, 1400, 0, 37, 37]
Robot Data: [13, 118, 14, 13, 15, 51, 1400, 0, 31, 35]
Robot Data: [15, 124, 13, 13, 14, 51, 1400, 0, 37, 36]
Robot Data: [14, 130, 9, 12, 14, 51, 1400, 0, 35, 39]
Robot Data: [16, 127, 6, 13, 14, 51, 1400, 0, 33, 40]
Robot Data: [14, 128, 4, 14, 15, 51, 1400, 0, 33, 32]
Robot Data: [15, 125, 3, 13, 14, 51, 1400, 0, 34, 38]
Robot Data: [17, 123, 3, 15, 15, 51, 1400, 0, 31, 34]
Robot Data: [17, 123, 2, 15, 14, 51, 1400, 0, 36, 35]
Robot Data: [20, 126, 3, 16, 14, 51, 1400, 0, 37, 34]
Robot Data: [19, 127, 3, 15, 14, 51, 1400, 0, 39, 32]
Robot Data: [19, 125, 3, 17, 14, 51, 1400, 0, 37, 34]
Robot Data: [19, 126, 3, 17, 14, 51, 1400, 0, 35, 36]
Robot Data: [22, 128, 4, 18, 14, 51, 1400, 0, 36, 36]
Robot Data: [20, 125, 4, 18, 12, 51, 1400, 0, 41, 45]
Robot Data: [24, 124, 6, 18, 13, 51, 1400, 0, 39, 42]
Robot Data: [25, 127, 4, 20, 14, 51, 1400, 0, 36, 39]
Robot Data: [24, 125, 4, 18, 13, 51, 1400, 0, 41, 41]
Robot Data: [31, 128, 3, 23, 13, 51, 1400, 0, 44, 40]
Robot Data: [28, 130, 5, 22, 16, 51, 1400, 0, 32, 29]
Robot Data: [29, 128, 5, 23, 15, 51, 1400, 0, 35, 32]
Robot Data: [32, 132, 5, 25, 13, 51, 1400, 0, 40, 41]
Robot Data: [31, 127, 5, 23, 15, 51, 1400, 0, 33, 33]
Robot Data: [34, 128, 5, 25, 15, 51, 1400, 0, 31, 35]
Robot Data: [34, 127, 6, 26, 14, 51, 1400, 0, 34, 38]
Robot Data: [33, 127, 6, 26, 14, 51, 1400, 0, 36, 36]
Robot Data: [38, 131, 7, 29, 15, 51, 1400, 0, 32, 32]
Robot Data: [40, 129, 7, 32, 14, 51, 1400, 0, 34, 37]
Robot Data: [40, 132, 6, 32, 14, 51, 1400, 0, 36, 35]
Robot Data: [41, 134, 7, 32, 14, 51, 1400, 0, 37, 34]
Robot Data: [42, 135, 6, 34, 15, 51, 1400, 0, 31, 32]
Robot Data: [42, 138, 6, 34, 14, 51, 1400, 0, 35, 35]
Robot Data: [47, 134, 8, 36, 14, 51, 1400, 0, 35, 35]
Robot Data: [48, 136, 8, 38, 14, 51, 1400, 0, 37, 33]
Robot Data: [51, 138, 10, 40, 14, 51, 1400, 0, 37, 33]
Robot Data: [52, 136, 8, 40, 15, 51, 1400, 0, 33, 29]
Robot Data: [52, 135, 10, 42, 13, 51, 1400, 0, 38, 39]
Robot Data: [57, 136, 10, 46, 14, 50, 1400, 0, 35, 35]
Robot Data: [61, 134, 12, 47, 14, 50, 1400, 0, 33, 37]
Robot Data: [59, 131, 11, 47, 12, 50, 1400, -133, 45, 41]
Robot Data: [63, 128, 12, 50, 15, 50, 1400, -266, 38, 27]
Robot Data: [61, 128, 14, 51, 14, 50, 1400, -399, 44, 27]
Robot Data: [64, 129, 15, 53, 14, 50, 1400, -532, 46, 25]
Robot Data: [65, 122, 14, 54, 14, 50, 1400, -665, 49, 22]
Robot Data: [66, 120, 14, 53, 14, 50, 1400, -798, 55, 16]
Robot Data: [72, 110, 12, 55, 14, 50, 1400, -931, 58, 13]
Robot Data: [75, 101, 11, 54, 15, 50, 1400, -1064, 53, 10]
Robot Data: [84, 94, 12, 53, 14, 50, 1400, -1197, 57, 13]
Robot Data: [94, 85, 11, 53, 14, 50, 1400, -1330, 59, 11]
Robot Data: [102, 69, 10, 49, 14, 50, 1400, -1463, 57, 13]
Robot Data: [112, 61, 8, 48, 14, 50, 1400, -1596, 57, 13]
Robot Data: [118, 69, 5, 47, 13, 50, 1400, -1729, 61, 17]
Robot Data: [118, 87, 5, 45, 14, 50, 1400, -1850, 63, 8]
Robot Data: [114, 84, 3, 40, 14, 50, 1400, -1850, 60, 11]
Robot Data: [114, 84, 3, 40, 14, 50, 1400, -1850, 57, 14]
Robot Data: [108, 93, 2, 36, 15, 50, 1400, -1850, 53, 10]
Robot Data: [109, 103, 3, 35, 14, 50, 1400, -1850, 53, 17]
Robot Data: [112, 116, 3, 32, 14, 50, 1400, -1850, 53, 17]
Robot Data: [109, 128, 1, 28, 14, 50, 1400, -1850, 55, 15]
Robot Data: [111, 140, 1, 25, 14, 50, 1400, -1850, 53, 17]
Robot Data: [113, 150, 2, 22, 15, 50, 1400, -1850, 50, 13]
Robot Data: [109, 166, 2, 17, 14, 50, 1400, -1850, 55, 14]
Robot Data: [113, 190, 4, 17, 14, 50, 1400, -1850, 55, 14]
Robot Data: [111, 212, 2, 13, 13, 50, 1400, -1850, 60, 16]
Robot Data: [106, 239, 4, 10, 14, 50, 1400, -1850, 55, 15]
Robot Data: [105, 262, 3, 8, 14, 50, 1400, -1850, 57, 13]
Robot Data: [98, 278, 2, 6, 14, 50, 1400, -1850, 57, 13]
Robot Data: [94, 278, 3, 4, 14, 50, 1400, -1850, 55, 15]
Robot Data: [85, 257, 4, 4, 14, 50, 1400, -1850, 53, 17]
Robot Data: [80, 234, 4, 3, 14, 50, 1400, -1850, 53, 17]
Robot Data: [75, 217, 6, 2, 14, 50, 1400, -1850, 55, 15]
Robot Data: [65, 204, 10, 1, 15, 50, 1400, -1850, 51, 11]
Robot Data: [51, 190, 17, 1, 13, 50, 1400, -1850, 60, 16]
Robot Data: [46, 177, 18, 1, 14, 50, 1400, -1850, 55, 15]
Robot Data: [38, 155, 18, 2, 14, 50, 1400, -1850, 53, 17]
Robot Data: [32, 152, 17, 1, 14, 50, 1400, -1850, 55, 15]
Robot Data: [22, 148, 16, 1, 14, 50, 1400, -1850, 57, 13]
Robot Data: [14, 137, 16, 3, 14, 50, 1400, -1717, 53, 17]
Robot Data: [11, 129, 15, 2, 14, 50, 1400, -1584, 50, 20]
Robot Data: [6, 115, 13, 2, 15, 50, 1400, -1451, 38, 24]
Robot Data: [4, 102, 12, 3, 14, 50, 1400, -1318, 41, 28]
Robot Data: [3, 92, 8, 2, 14, 50, 1400, -1185, 41, 28]
Robot Data: [2, 83, 10, 3, 14, 50, 1400, -1052, 37, 32]
Robot Data: [1, 77, 9, 2, 13, 50, 1400, -919, 38, 39]
Robot Data: [1, 72, 10, 4, 14, 50, 1400, -786, 31, 39]
Robot Data: [2, 68, 8, 3, 14, 50, 1400, -653, 30, 40]
Robot Data: [2, 58, 6, 5, 14, 50, 1400, -520, 32, 38]
Robot Data: [1, 59, 8, 4, 15, 50, 1400, -387, 26, 36]
Robot Data: [2, 55, 6, 4, 14, 50, 1400, -254, 29, 39]
Robot Data: [1, 57, 8, 5, 14, 50, 1400, -121, 31, 38]
Robot Data: [1, 54, 8, 4, 14, 50, 1400, 0, 31, 38]
Robot Data: [1, 56, 9, 3, 14, 50, 1400, 0, 31, 38]
Robot Data: [2, 57, 9, 4, 14, 34, 1400, 0, 35, 34]
Robot Data: [2, 60, 10, 4, 13, 34, 1400, 0, 40, 36]
Robot Data: [3, 62, 11, 4, 14, 34, 1400, 0, 35, 35]
Robot Data: [2, 63, 11, 4, 13, 34, 1400, 0, 41, 37]
Robot Data: [1, 62, 13, 4, 14, 34, 1400, 0, 39, 32]
Robot Data: [2, 60, 13, 3, 14, 34, 1400, 0, 39, 32]
Robot Data: [1, 62, 14, 4, 14, 34, 1400, 0, 35, 36]
Robot Data: [2, 63, 16, 4, 14, 34, 1400, 0, 34, 37]
Robot Data: [2, 59, 16, 4, 14, 34, 1400, 0, 36, 35]
Robot Data: [1, 60, 15, 4, 14, 34, 1400, 0, 34, 37]
Robot Data: [4, 62, 15, 5, 14, 34, 1400, -133, 36, 35]
Robot Data: [2, 59, 18, 4, 14, 34, 1400, -266, 38, 34]
Robot Data: [1, 62, 22, 4, 14, 34, 1400, -399, 43, 28]
Robot Data: [1, 63, 24, 4, 14, 34, 1400, -532, 50, 21]
Robot Data: [2, 56, 22, 4, 14, 34, 1400, -665, 53, 18]
Robot Data: [3, 58, 24, 5, 14, 34, 1400, -798, 54, 17]
Robot Data: [3, 52, 22, 5, 14, 34, 1400, -931, 58, 13]
Robot Data: [2, 47, 21, 7, 14, 34, 1400, -1064, 59, 12]
Robot Data: [1, 38, 17, 11, 14, 34, 1400, -1197, 57, 14]
Robot Data: [3, 31, 17, 14, 14, 34, 1400, -1330, 57, 14]
Robot Data: [3, 27, 16, 26, 14, 34, 1400, -1463, 55, 16]
Robot Data: [2, 19, 12, 41, 14, 34, 1400, -1596, 56, 15]
Robot Data: [2, 14, 10, 48, 14, 34, 1400, -1729, 58, 13]
Robot Data: [3, 11, 6, 51, 14, 34, 1400, -1850, 61, 10]
Robot Data: [2, 8, 6, 54, 14, 34, 1400, -1850, 63, 8]
Robot Data: [3, 6, 6, 52, 14, 34, 1400, -1850, 62, 9]
Robot Data: [2, 3, 3, 47, 15, 34, 1400, -1850, 55, 9]
Robot Data: [1, 2, 3, 44, 13, 34, 1400, -1850, 56, 21]
Robot Data: [4, 2, 4, 40, 14, 34, 1400, -1850, 52, 19]
Robot Data: [8, 1, 4, 37, 15, 34, 1400, -1850, 50, 13]
Robot Data: [7, 2, 4, 32, 14, 34, 1400, -1850, 53, 17]
Robot Data: [7, 2, 6, 29, 14, 34, 1400, -1850, 51, 18]
Robot Data: [8, 3, 5, 27, 13, 34, 1400, -1850, 58, 20]
Robot Data: [8, 2, 6, 22, 14, 34, 1400, -1850, 56, 15]
Robot Data: [7, 3, 8, 18, 14, 34, 1400, -1850, 58, 13]
Robot Data: [10, 4, 8, 15, 14, 34, 1400, -1850, 57, 14]
Robot Data: [31, 3, 7, 12, 14, 34, 1400, -1850, 57, 14]
Robot Data: [75, 4, 7, 9, 14, 34, 1400, -1850, 55, 16]
Robot Data: [104, 5, 5, 8, 14, 34, 1400, -1850, 54, 17]
Robot Data: [121, 7, 5, 5, 15, 34, 1400, -1850, 50, 13]
Robot Data: [113, 14, 4, 3, 14, 34, 1400, -1850, 57, 13]
Robot Data: [101, 62, 4, 3, 14, 34, 1400, -1850, 55, 15]
Robot Data: [92, 184, 3, 5, 14, 34, 1400, -1850, 55, 15]
Robot Data: [81, 219, 6, 3, 14, 34, 1400, -1850, 57, 13]
Robot Data: [72, 235, 7, 4, 14, 34, 1400, -1850, 55, 15]
Robot Data: [61, 229, 9, 5, 14, 34, 1400, -1850, 55, 15]
Robot Data: [48, 217, 15, 4, 14, 34, 1400, -1850, 57, 13]
Robot Data: [40, 206, 24, 4, 14, 34, 1400, -1850, 55, 15]
Robot Data: [28, 188, 31, 5, 14, 34, 1400, -1717, 53, 17]
Robot Data: [18, 171, 44, 5, 14, 34, 1400, -1584, 48, 22]
Robot Data: [12, 155, 58, 7, 14, 34, 1400, -1451, 46, 24]
Robot Data: [7, 139, 74, 7, 14, 34, 1400, -1318, 43, 27]
Robot Data: [5, 125, 92, 6, 14, 34, 1400, -1185, 36, 34]
Robot Data: [4, 112, 108, 6, 14, 34, 1400, -1052, 33, 37]
Robot Data: [6, 105, 123, 6, 14, 34, 1400, -919, 35, 35]
Robot Data: [7, 97, 133, 7, 14, 34, 1400, -786, 31, 39]
Robot Data: [5, 89, 140, 5, 14, 34, 1400, -653, 32, 38]
Robot Data: [7, 84, 146, 6, 14, 34, 1400, -520, 34, 36]
Robot Data: [6, 82, 155, 6, 14, 34, 1400, -387, 31, 39]
Robot Data: [6, 79, 156, 6, 14, 34, 1400, -254, 30, 40]
Robot Data: [6, 78, 159, 6, 13, 34, 1400, -121, 34, 44]
Robot Data: [7, 78, 159, 5, 14, 34, 1400, 0, 32, 39]
Robot Data: [4, 77, 157, 5, 14, 34, 1400, 0, 30, 41]
Robot Data: [7, 80, 156, 7, 14, 35, 1400, 0, 29, 42]
Robot Data: [5, 79, 150, 7, 14, 35, 1400, 0, 29, 42]
Robot Data: [6, 83, 146, 7, 15, 35, 1400, 0, 27, 36]
Robot Data: [5, 87, 142, 7, 13, 35, 1400, 0, 38, 40]
Robot Data: [7, 91, 139, 8, 14, 35, 1400, 0, 38, 33]
Robot Data: [6, 93, 132, 8, 14, 35, 1400, 0, 39, 32]
Robot Data: [7, 94, 129, 8, 14, 35, 1400, 0, 39, 32]
Robot Data: [6, 94, 126, 9, 14, 35, 1400, 0, 39, 32]
Robot Data: [4, 95, 125, 9, 14, 35, 1400, 0, 39, 32]
Robot Data: [5, 94, 126, 9, 14, 35, 1400, 0, 39, 32]
Robot Data: [7, 94, 127, 9, 14, 35, 1400, 0, 39, 32]
Robot Data: [7, 92, 129, 9, 14, 35, 1400, 0, 31, 40]
Robot Data: [7, 90, 132, 9, 14, 35, 1400, 0, 30, 41]
Robot Data: [7, 90, 132, 9, 14, 35, 1400, 0, 29, 42]
Robot Data: [8, 90, 129, 11, 13, 35, 1400, 0, 33, 46]
Robot Data: [7, 92, 126, 10, 14, 35, 1400, 0, 31, 41]
Robot Data: [7, 93, 123, 10, 15, 35, 1400, 0, 31, 33]
Robot Data: [7, 96, 119, 11, 13, 35, 1400, 0, 40, 39]
Robot Data: [8, 97, 117, 12, 14, 35, 1400, 0, 38, 34]
Robot Data: [8, 98, 112, 12, 14, 35, 1400, 0, 42, 31]
Robot Data: [8, 97, 110, 13, 14, 35, 1400, 0, 43, 29]
Robot Data: [9, 100, 111, 13, 14, 35, 1400, 0, 41, 31]
