Front Left,Left Angle,Right Angle,Front Right,edgeLeftFast,edgeLeftSlow,edgeRightFast,edgeRightSlow,Distance Count,Maze Location,Forward Speed count,Rotation Speed count,Left Motor Volts Scaled,Right Motor Volts Scaled,Cross Track Error,Steering Correction,loopTick,Front sum,Front diff,Distance Count Travelled,Distance MM,Profile Forward Speed mm,Profile Rotation Speed deg,LeftVolts,RightVolts,Maze X,Maze Y,time_s,Speed_mm_s
4,152,25,6,155,139,24,73,68,132,6200,0,107,108,-104,-4,20717,10,-2,17556,3122.099071583184,1102.5868218168,0.0,3.852,3.888,8,4,4.4,1209.28877231514
6,153,37,7,155,140,27,71,64,132,5920,0,102,106,-106,-4,20718,13,-1,17620,3133.48061296968,1052.79257825088,0.0,3.6719999999999997,3.816,8,4,4.41,1138.1541386496126
7,153,53,8,155,141,32,70,64,132,5640,0,86,86,-100,-3,20719,15,-1,17684,3144.862154356176,1002.99833468496,0.0,3.0959999999999996,3.0959999999999996,8,4,4.42,1138.1541386496126
8,152,62,8,154,142,38,70,59,132,5360,0,89,82,-90,-3,20720,16,0,17743,3155.354512821852,953.20409111904,0.0,3.2039999999999997,2.952,8,4,4.43,1049.2358465676484
10,155,27,11,154,143,36,67,56,132,5080,0,88,69,-110,-4,20721,21,-1,17799,3165.313361535036,903.40984755312,0.0,3.1679999999999997,2.484,8,4,4.44,995.8848713183453
9,153,6,12,154,144,30,63,53,132,4800,0,82,69,-106,-4,20722,21,-3,17852,3174.738700495728,853.6156039872,0.0,2.952,2.484,8,4,4.45,942.5338960692189
11,152,3,14,154,145,25,59,50,132,4520,0,74,64,-104,-4,20723,25,-3,17902,3183.630529703928,803.82136042128,0.0,2.6639999999999997,2.304,8,4,4.46,889.1829208200041
12,159,5,15,155,146,21,56,47,132,4240,0,66,60,-118,-4,20724,27,-3,17949,3191.988849159636,754.02711685536,0.0,2.376,2.1599999999999997,8,4,4.47,835.8319455708348
14,165,3,18,157,147,17,53,44,132,3960,0,61,51,-130,-4,20725,32,-4,17993,3199.813658862852,704.23287328944,0.0,2.1959999999999997,1.8359999999999999,8,4,4.48,782.4809703215504
19,164,4,19,158,148,14,50,41,132,3680,0,59,41,-128,-4,20726,38,0,18034,3207.104958813576,654.43862972352,0.0,2.1239999999999997,1.476,8,4,4.49,729.1299950724052
22,166,6,22,160,149,12,47,38,132,3400,0,46,49,0,0,20727,44,0,18072,3213.862749011808,604.6443861576,0.0,1.656,1.7639999999999998,8,4,4.5,675.7790198231904
25,164,6,25,161,150,11,44,36,132,3120,0,30,45,0,0,20728,50,0,18108,3220.264866041712,554.85014259168,0.0,1.0799999999999998,1.6199999999999999,8,4,4.51,640.2117029904412
31,164,8,27,162,151,10,42,32,132,2840,0,28,42,-1,-1,20729,58,4,18140,3225.95563673496,505.05589902576,0.0,1.008,1.5119999999999998,8,4,4.52,569.0770693248063
36,164,9,31,162,152,10,40,29,132,2560,0,30,28,-1,-1,20730,67,5,18169,3231.112897675716,455.26165545984,0.0,1.0799999999999998,1.008,8,4,4.53,515.7260940755457
40,163,9,32,162,153,10,38,27,132,2280,0,27,11,-1,-1,20731,72,8,18196,3235.914485448144,405.46741189392,0.0,0.972,0.39599999999999996,8,4,4.54,480.15877724284223
44,166,12,36,163,154,10,36,24,132,2000,0,25,8,-1,-1,20732,80,8,18220,3240.18256346808,355.673168328,0.0,0.8999999999999999,0.288,8,4,4.55,426.80780199358196
47,166,11,39,164,155,10,34,20,132,2000,0,34,26,-1,-1,20733,86,8,18240,3243.73929515136,355.673168328,0.0,1.224,0.9359999999999999,8,4,4.56,355.6731683279925
51,165,14,40,164,156,11,33,19,132,2000,0,33,35,-1,-1,20734,91,11,18259,3247.118190250476,355.673168328,0.0,1.188,1.26,8,4,4.57,337.88950991158794
57,164,14,43,164,157,12,32,19,132,2000,0,31,38,-1,-1,20735,100,14,18278,3250.497085349592,355.673168328,0.0,1.1159999999999999,1.3679999999999999,8,4,4.58,337.88950991161795
65,161,15,47,163,157,13,31,20,128,2000,0,28,34,0,0,20736,112,18,18298,3254.053817032872,355.673168328,0.0,1.008,1.224,8,0,4.59,355.6731683279925
68,159,16,49,162,157,14,30,18,128,2000,0,38,40,0,0,20737,117,19,18316,3257.254875547824,355.673168328,0.0,1.3679999999999999,1.44,8,0,4.6,320.1058514952433
70,162,19,52,162,157,15,29,17,128,2000,-303,50,38,0,0,20738,122,18,18333,3260.278097478612,355.673168328,-41.164714285671,1.7999999999999998,1.3679999999999999,8,0,4.61,302.3221930787509
69,163,21,52,162,157,16,29,18,128,2000,-606,59,25,0,0,20739,121,17,18351,3263.479155993564,355.673168328,-82.329428571342,2.1239999999999997,0.8999999999999999,8,0,4.62,320.10585149519784
73,164,21,55,162,157,17,29,18,128,2000,-909,66,20,0,0,20740,128,18,18369,3266.680214508516,355.673168328,-123.49414285701302,2.376,0.72,8,0,4.63,320.1058514952433
79,158,21,57,161,157,18,29,17,128,2000,-1212,83,12,0,0,20741,136,22,18386,3269.703436439304,355.673168328,-164.658857142684,2.988,0.43199999999999994,8,0,4.64,302.32219307877773
80,148,21,58,158,156,19,29,17,128,2000,-1515,95,4,0,0,20742,138,22,18403,3272.726658370092,355.673168328,-205.82357142835502,3.42,0.144,8,0,4.65,302.3221930787964
86,129,18,56,152,154,19,28,17,128,2000,-1818,100,2,0,0,20743,142,30,18420,3275.74988030088,355.673168328,-246.98828571402603,3.5999999999999996,0.072,8,0,4.66,302.32219307877773
98,105,17,54,143,151,19,27,18,128,2000,-2121,95,2,0,0,20744,152,44,18438,3278.950938815832,355.673168328,-288.15299999969704,3.42,0.072,8,0,4.67,320.1058514952433
114,80,10,50,130,147,17,26,18,128,2000,-2424,97,3,0,0,20745,164,64,18456,3282.151997330784,355.673168328,-329.317714285368,3.4919999999999995,0.10799999999999998,8,0,4.68,320.10585149519784
122,73,8,47,119,142,15,25,17,128,2000,-2727,98,12,0,0,20746,169,75,18473,3285.175219261572,355.673168328,-370.482428571039,3.5279999999999996,0.43199999999999994,8,0,4.69,302.3221930787509
117,96,5,42,114,139,13,24,19,128,2000,-3030,92,5,0,0,20747,159,75,18492,3288.554114360688,355.673168328,-411.64714285671005,3.312,0.18,8,0,4.7,337.88950991161795
113,93,1,35,110,136,11,23,19,128,2000,-3108,91,8,0,0,20748,148,78,18511,3291.933009459804,355.673168328,-422.243999999556,3.276,0.288,8,0,4.71,337.88950991161795
109,108,2,31,110,134,9,22,19,128,2000,-3108,84,16,0,0,20749,140,78,18530,3295.31190455892,355.673168328,-422.243999999556,3.0239999999999996,0.576,8,0,4.72,337.88950991161795
109,128,1,27,114,134,7,21,19,128,2000,-3108,82,19,0,0,20750,136,82,18549,3298.690799658036,355.673168328,-422.243999999556,2.952,0.6839999999999999,8,0,4.73,337.88950991158794
106,145,0,22,120,135,6,20,20,128,2000,-3108,77,17,0,0,20751,128,84,18569,3302.247531341316,355.673168328,-422.243999999556,2.772,0.612,8,0,4.74,355.6731683279925
107,171,1,17,130,137,5,19,20,128,2000,-3108,77,17,0,0,20752,124,90,18589,3305.804263024596,355.673168328,-422.243999999556,2.772,0.612,8,0,4.75,355.6731683279925
96,211,0,12,146,142,4,18,20,128,2000,-3108,79,15,0,0,20753,108,84,18609,3309.360994707876,355.673168328,-422.243999999556,2.844,0.5399999999999999,8,0,4.76,355.673168328038
89,247,0,8,166,149,3,17,19,128,2000,-3108,83,19,0,0,20754,97,81,18628,3312.739889806992,355.673168328,-422.243999999556,2.988,0.6839999999999999,8,0,4.77,337.8895099115725
85,245,1,5,182,155,3,16,20,128,2000,-3108,84,12,0,0,20755,90,80,18648,3316.296621490272,355.673168328,-422.243999999556,3.0239999999999996,0.43199999999999994,8,0,4.78,355.67316832800645
72,215,3,4,189,159,3,15,20,128,2000,-3108,85,11,0,0,20756,76,68,18668,3319.853353173552,355.673168328,-422.243999999556,3.0599999999999996,0.39599999999999996,8,0,4.79,355.6731683279925
61,190,6,1,189,161,4,14,20,128,2000,-3108,83,13,0,0,20757,62,60,18688,3323.410084856832,355.673168328,-422.243999999556,2.988,0.46799999999999997,8,0,4.8,355.6731683279925
47,171,10,1,185,162,5,14,20,128,2000,-3108,83,13,0,0,20758,48,46,18708,3326.966816540112,355.673168328,-422.243999999556,2.988,0.46799999999999997,8,0,4.81,355.673168328038
39,154,21,1,179,162,8,14,19,128,2000,-3108,87,16,0,0,20759,40,38,18727,3330.345711639228,355.673168328,-422.243999999556,3.1319999999999997,0.576,8,0,4.82,337.88950991154246
24,129,39,0,169,160,14,16,21,128,2000,-2805,75,13,0,0,20760,24,24,18748,3334.080279906672,355.673168328,-381.07928571388504,2.6999999999999997,0.46799999999999997,8,0,4.83,373.45682674441264
14,105,70,1,156,157,25,19,20,128,2000,-2502,70,26,0,0,20761,15,13,18768,3337.637011589952,355.673168328,-339.91457142821406,2.52,0.9359999999999999,8,0,4.84,355.673168328038
5,105,107,0,146,154,41,25,20,128,2000,-2199,55,40,0,0,20762,5,5,18788,3341.193743273232,355.673168328,-298.749857142543,1.9799999999999998,1.44,8,0,4.85,355.6731683279925
3,89,149,0,135,150,63,33,21,128,2000,-1896,46,42,0,0,20763,3,3,18809,3344.928311540676,355.673168328,-257.58514285687204,1.656,1.5119999999999998,8,0,4.86,373.4568267443795
3,76,193,1,123,145,89,43,20,128,2000,-1593,45,50,0,0,20764,4,2,18829,3348.485043223956,355.673168328,-216.42042857120103,1.6199999999999999,1.7999999999999998,8,0,4.87,355.6731683279925
1,66,226,1,112,140,116,54,19,128,2000,-1290,40,63,0,0,20765,2,0,18848,3351.863938323072,355.673168328,-175.25571428553002,1.44,2.268,8,0,4.88,337.88950991161795
0,58,255,1,101,135,144,67,20,128,2000,-987,34,62,0,0,20766,1,-1,18868,3355.420670006352,355.673168328,-134.090999999859,1.224,2.2319999999999998,8,0,4.89,355.6731683279925
1,53,273,2,91,130,170,80,20,128,2000,-684,33,63,0,0,20767,3,-1,18888,3358.977401689632,355.673168328,-92.92628571418801,1.188,2.268,8,0,4.9,355.67316832800645
2,51,283,2,83,125,193,93,20,128,2000,-381,33,63,0,0,20768,4,0,18908,3362.534133372912,355.673168328,-51.761571428517,1.188,2.268,8,0,4.91,355.6731683279925
2,48,285,2,76,120,211,105,20,128,2000,-78,33,63,0,0,20769,4,0,18928,3366.090865056192,355.673168328,-10.596857142846002,1.188,2.268,8,0,4.92,355.6731683279925
1,52,281,2,71,116,225,116,19,128,2000,0,43,61,0,0,20770,3,-1,18947,3369.469760155308,355.673168328,0.0,1.5479999999999998,2.1959999999999997,8,0,4.93,337.88950991161795
0,56,270,2,68,112,234,126,20,128,2000,0,48,49,0,0,20771,2,-2,18967,3373.026491838588,355.673168328,0.0,1.7279999999999998,1.7639999999999998,8,0,4.94,355.673168327961
1,57,257,1,66,109,239,134,20,112,2280,0,52,67,200,6,20772,2,0,18987,3376.583223521868,405.46741189392,0.0,1.8719999999999999,2.412,7,0,4.95,355.673168328038
1,60,241,1,65,106,239,141,21,112,2560,0,64,81,181,5,20773,2,0,19008,3380.317791789312,455.26165545984,0.0,2.304,2.916,7,0,4.96,373.45682674441264
2,64,232,2,65,103,238,147,22,112,2840,0,80,92,168,5,20774,4,0,19030,3384.23019664092,505.05589902576,0.0,2.88,3.312,7,0,4.97,391.2404851607873
1,67,222,1,65,101,235,152,23,112,3120,0,96,105,155,4,20775,2,0,19053,3388.320438076692,554.85014259168,0.0,3.4559999999999995,3.78,7,0,4.98,409.024143577171
2,71,208,1,66,99,230,156,26,112,3400,0,110,108,137,4,20776,3,1,19079,3392.944189264956,604.6443861576,0.0,3.9599999999999995,3.888,7,0,4.99,462.3751188264221
3,74,192,1,68,97,222,158,30,112,3680,0,113,105,118,3,20777,4,2,19109,3398.279286789876,654.43862972352,0.0,4.068,3.78,7,0,5.0,533.5097524920116
1,79,179,1,70,96,213,159,32,112,3960,0,125,115,100,2,20778,2,0,19141,3403.970057483124,704.23287328944,0.0,4.5,4.14,7,0,5.01,569.0770693248063
3,82,169,1,72,95,204,160,36,112,4240,0,133,115,87,2,20779,4,2,19177,3410.372174513028,754.02711685536,0.0,4.787999999999999,4.14,7,0,5.02,640.2117029903957
0,85,160,1,75,94,195,160,38,112,4520,0,137,132,75,2,20780,1,-1,19215,3417.12996471126,803.82136042128,0.0,4.9319999999999995,4.752,7,0,5.03,675.7790198231759
0,87,152,0,77,94,186,160,42,112,4800,0,142,135,65,1,20781,0,0,19257,3424.599101246148,853.6156039872,0.0,5.111999999999999,4.859999999999999,7,0,5.04,746.9136534888253
1,90,146,1,80,94,178,159,45,112,5080,0,143,140,56,1,20782,2,0,19302,3432.601747533528,903.40984755312,0.0,5.148,5.04,7,0,5.05,800.2646287379946
1,90,138,0,82,94,170,158,47,112,5360,0,149,154,48,1,20783,1,1,19349,3440.960066989236,953.20409111904,0.0,5.364,5.544,7,0,5.06,835.8319455708348
0,93,133,0,84,94,163,156,52,112,5640,0,147,154,40,1,20784,0,0,19401,3450.207569365764,1002.99833468496,0.0,5.292,5.544,7,0,5.07,924.7502376527167
2,92,134,1,86,94,157,155,57,112,5920,0,151,146,42,1,20785,3,1,19458,3460.344254663112,1052.79257825088,0.0,5.436,5.255999999999999,7,0,5.08,1013.6685297348538
1,94,134,0,88,94,152,154,56,112,6200,0,173,166,40,1,20786,1,1,19514,3470.303103376296,1102.5868218168,0.0,6.228,5.976,7,0,5.09,995.8848713183883
1,93,134,1,89,94,148,153,57,112,6480,0,182,179,41,1,20787,2,0,19571,3480.439788673644,1152.38106538272,0.0,6.552,6.444,7,0,5.1,1013.6685297348538
0,95,134,1,90,94,145,152,59,112,6760,0,189,194,39,1,20788,1,-1,19630,3490.93214713932,1202.17530894864,0.0,6.803999999999999,6.983999999999999,7,0,5.11,1049.23584656751
2,88,118,0,90,94,140,150,65,112,7040,0,182,194,30,0,20789,2,2,19695,3502.49152510998,1251.96955251456,0.0,6.552,6.983999999999999,7,0,5.12,1155.9377970660325
0,88,122,0,90,94,136,148,67,112,7320,0,193,203,34,1,20790,0,0,19762,3514.406576248968,1301.76379608048,0.0,6.9479999999999995,7.308,7,0,5.13,1191.5051138988274
0,94,125,1,91,94,134,147,71,112,7600,0,202,201,31,0,20791,1,-1,19833,3527.032973724612,1351.5580396464,0.0,7.271999999999999,7.236,7,0,5.14,1262.6397475644167
0,96,125,1,92,94,132,146,75,112,7880,0,206,194,29,0,20792,1,-1,19908,3540.370717536912,1401.35228321232,0.0,7.4159999999999995,6.983999999999999,7,0,5.15,1333.7743812298877
0,95,122,1,93,94,130,145,77,112,8160,0,218,200,27,0,20793,1,-1,19985,3554.06413451754,1451.14652677824,0.0,7.847999999999999,7.199999999999999,7,0,5.16,1369.3416980628463
0,97,126,0,94,94,129,144,77,112,8440,0,233,220,29,0,20794,0,0,20062,3567.757551498168,1500.94077034416,0.0,8.388,7.919999999999999,7,0,5.17,1369.3416980628463
1,95,124,1,94,94,128,143,79,112,8720,0,241,236,29,0,20795,2,0,20141,3581.806641647124,1550.73501391008,0.0,8.676,8.495999999999999,7,0,5.18,1404.9090148955956
1,93,125,0,94,94,127,142,86,112,9000,0,226,235,32,0,20796,1,1,20227,3597.100587885228,1600.529257476,0.0,8.136,8.459999999999999,7,0,5.19,1529.3946238103094
1,93,128,0,94,94,127,141,86,112,9000,0,228,238,35,1,20797,1,1,20313,3612.394534123332,1600.529257476,0.0,8.208,8.568,7,0,5.2,1529.3946238104452
0,89,132,1,93,94,128,140,92,112,9000,0,213,211,43,1,20798,1,-1,20405,3628.75549986642,1600.529257476,0.0,7.667999999999999,7.595999999999999,7,0,5.21,1636.0965743088293
0,88,136,1,92,94,130,140,90,112,9000,0,224,213,48,1,20799,1,-1,20495,3644.76079244118,1600.529257476,0.0,8.064,7.667999999999999,7,0,5.22,1600.5292574760347
1,85,137,0,91,93,131,140,88,112,9000,0,229,223,52,1,20800,1,1,20583,3660.410411847612,1600.529257476,0.0,8.244,8.027999999999999,7,0,5.23,1564.961940643101
1,84,138,1,90,92,132,140,91,112,9000,0,213,218,54,1,20801,2,0,20674,3676.593541006536,1600.529257476,0.0,7.667999999999999,7.847999999999999,7,0,5.24,1618.3129158924094
